ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age
8581,1971,Master,Married,-0.10896047150900053,1,1,05-03-2013,-1.557860024081189,0.8916625421860993,-0.6614491798474453,-0.29667872620612457,-0.3391896235377502,-0.6557331010948404,-0.3071926251807656,3.455315638711137,2.129222025805126,-0.22654074517991973,0.6798964362063006,1.1060873446575836,0,0,0,0,0,0,3,11,0,-0.18313364892486095
5929,1973,PhD,Married,-0.5899001728685737,1,0,06-05-2014,-1.2125083041601774,-0.8467069073376108,-0.5860051061747391,-0.655617887112713,-0.6321398634970958,-0.6315031783543306,-0.7865257637503237,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,0.6939037392619777,0,0,0,0,0,0,3,11,0,-0.3500591315664431
3129,1983,Graduation,Married,-0.880156659850702,1,0,22-05-2014,-0.6599455522865585,-0.8883089112578363,-0.5860051061747391,-0.6910686684368205,-0.4673553535199639,-0.5345834873922916,-0.6714858104936298,-0.6858866249126978,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,0.2817201338663717,0,0,0,0,0,0,3,11,0,-1.1846865447743538
6528,1982,Master,Together,-1.3412293874264198,1,0,05-06-2014,0.8941371873579945,-0.897223626383599,-0.6111531307323078,-0.7309507974264414,-0.6504492534945548,-0.6315031783543306,-0.8248724148358884,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,1.1060873446575836,0,0,0,0,0,0,3,11,0,-1.1012238034535626
1361,1974,Master,Married,1.2053987800833095,0,0,04-06-2013,-0.7980862402549632,2.2942443886394175,1.048616490067229,-0.28338468320958426,-0.15609572356315912,1.5491898682915481,0.4597403965305274,-0.6858866249126978,-0.3904912847325628,0.4578170015537556,0.6798964362063006,-1.779197893111658,0,1,1,0,0,0,3,11,1,-0.43352187288723415
6932,1941,PhD,Married,1.6203403945329147,0,0,13-04-2013,0.9632075313421969,2.915302875734213,0.3947678515704418,2.4330314357501526,0.31994841637077753,-0.6557331010948404,-0.4414059039802419,-1.203536907865677,1.049344892717545,2.5108902417547814,-0.24311448324952553,-1.3670142877160523,0,0,1,0,0,0,3,11,0,2.320748590698871
7284,1953,Graduation,Married,-0.14150257456695578,1,2,04-12-2013,-1.4197193361127844,-0.8734510527148986,-0.6614491798474453,-0.7087940590988742,-0.6504492534945548,-0.6557331010948404,-0.8248724148358884,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,1.1060873446575836,0,0,0,0,0,0,3,11,0,1.3191956948493784
1340,1986,Graduation,Married,1.6156915226674926,0,0,24-04-2014,-0.24552348838134433,0.7341692416309598,2.7838301845394717,2.7698138583291736,2.5903127760557063,1.8399489411776655,-0.21132599746685396,-0.6858866249126978,0.689385848355018,1.4843536216542685,2.2182479686326775,-1.779197893111658,0,1,1,1,0,0,3,11,0,-1.4350747687367271
8746,1989,Graduation,Married,0.9212613210266086,1,0,05-04-2014,-0.7290158962707608,1.4740905970692568,-0.6614491798474453,0.5762967639000225,-0.6870680334894731,0.1680842720824916,0.24883381555992184,-0.1682363419597184,-0.7504503290950897,0.7999958749205932,1.2952370491768512,0.2817201338663717,0,1,0,1,0,0,3,11,0,-1.6854629926991003
5987,1989,2n Cycle,Together,-1.6625975553540657,1,0,04-05-2014,0.09982823153966747,-0.897223626383599,-0.6111531307323078,-0.6910686684368205,-0.5039741335148821,-0.5103535646517818,-0.6139658338652828,-0.1682363419597184,-1.1104093734576166,-0.9108984919135951,-0.5507847897348009,-0.13046347152923427,0,0,0,0,0,0,3,11,0,-1.6854629926991003
3767,1968,Graduation,Married,0.3602577153180979,0,1,25-04-2013,-1.6614655400574927,0.22008733604531555,-0.6614491798474453,0.09771121602457133,1.0889427962640599,3.511813610272839,2.4537662529798894,-0.1682363419597184,0.3294268039924911,0.7999958749205932,1.910577662147402,-0.9548306823204462,0,0,0,0,0,0,3,11,0,0.06725457503751228
3725,1961,PhD,Single,1.2960319144852581,0,0,09-05-2013,-1.6614655400574927,2.805354722516474,-0.25908078692634545,0.8067268425067212,0.1002357364012683,-0.26805433724668415,-0.5372725316941535,-0.6858866249126978,-0.7504503290950897,0.4578170015537556,0.987566742691576,-0.5426470769248403,0,1,1,1,1,0,3,11,1,0.6514937642830498
4324,1989,Graduation,Married,-0.39178671029596696,1,0,29-10-2012,-0.24552348838134433,-0.20484741828270248,-0.6614491798474453,0.30155320863818946,-0.3391896235377502,-0.5588134101328013,2.8180594382927535,1.3847145068992197,1.409303937080072,-0.5687196185467573,0.3722261297210252,1.1060873446575836,0,0,0,0,0,0,3,11,0,-1.6854629926991003
238,1967,2n Cycle,Together,0.5984627309865249,1,1,23-01-2013,0.9286723593500957,0.6271926601218083,0.5205079743582854,0.06226043470046384,2.041031076131933,1.6461095592535873,0.9774201861856502,6.561217336429014,1.7692629814425989,1.142174748287431,0.987566742691576,0.6939037392619777,0,0,0,0,0,0,3,11,0,0.15071731635830335
6694,1964,Graduation,Married,0.9134337333557695,0,1,25-11-2013,-0.763551068262862,0.39838163856056785,0.9983204409520916,1.0327255734479066,-0.4673553535199639,0.26500396304453067,1.3417133714985146,-0.6858866249126978,1.409303937080072,0.11563812818691793,2.2182479686326775,-0.5426470769248403,0,0,0,0,0,0,3,11,0,0.4011055403206766
498,1970,Graduation,Single,-0.8833751096036866,1,0,02-02-2014,-0.7290158962707608,-0.8288774770860856,-0.6614491798474453,-0.6423238441161726,-0.6504492534945548,-0.5830433328733111,-0.7481791126647591,-0.1682363419597184,-1.1104093734576166,-0.9108984919135951,-0.5507847897348009,-0.13046347152923427,0,0,0,0,0,0,3,11,0,-0.09967090760406987
9347,1956,Master,Together,-0.0518230549066322,0,1,21-06-2013,-0.0037772844366360664,-0.8110480468345603,-0.6614491798474453,-0.7087940590988742,-0.6504492534945548,-0.6557331010948404,-0.7290057871219767,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,-0.13046347152923427,0,0,0,0,0,0,3,11,0,1.0688074708870052
9699,1966,Graduation,Divorced,0.5969925749265197,0,1,21-12-2013,-1.2815786481443796,0.15768433016497724,0.2187316796674606,0.4610817245966732,-0.17440511356061822,0.022704735639433017,-0.5756191827797181,0.349413940993261,0.689385848355018,-0.22654074517991973,1.910577662147402,-0.13046347152923427,0,0,0,0,0,0,3,11,0,0.23418005767909442
10664,1949,Master,Widow,-0.02853896163195359,0,1,07-09-2013,-1.2125083041601774,0.2854619136342414,-0.5608570816171703,-0.584716324464498,-0.5772116935047185,-0.6557331010948404,-0.42223257843745954,-0.1682363419597184,1.7692629814425989,-0.5687196185467573,-0.24311448324952553,1.1060873446575836,0,0,0,0,0,0,3,11,0,1.6530466601325426
5455,1971,PhD,Married,-0.8040661502585356,1,0,22-08-2013,1.3776295952474111,-0.6089811706506078,-0.6614491798474453,-0.6733432777747667,-0.6504492534945548,-0.6315031783543306,-0.7481791126647591,0.349413940993261,-0.7504503290950897,-0.5687196185467573,-0.5507847897348009,0.6939037392619777,0,0,0,0,0,0,3,11,0,-0.18313364892486095
456,1986,2n Cycle,Married,-1.7779849390906983,1,0,07-02-2013,1.6193757991921194,-0.9001951980921865,-0.38482090971418914,-0.7176567544299011,-0.6138304734996367,-0.5103535646517818,-0.6714858104936298,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,0,0,0,0,0,0,3,11,0,-1.4350747687367271
5012,1989,Graduation,Married,-0.9359828561833359,1,0,04-07-2013,0.2379689195080722,-0.8883089112578363,-0.5608570816171703,-0.6822059731057936,-0.5405929135098003,-0.6557331010948404,-0.7673524382075414,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,0,0,0,0,0,0,3,11,0,-1.6854629926991003
7495,1948,PhD,Married,0.15797218825088152,0,1,20-12-2013,0.790531671381691,-0.6743557482395336,0.042695507764479425,-0.6024417151265518,-0.39411779353012744,-0.6557331010948404,-0.7673524382075414,-0.1682363419597184,-0.7504503290950897,-0.5687196185467573,-0.24311448324952553,-0.5426470769248403,0,0,0,0,0,0,3,11,0,1.7365094014533338
5029,1946,Graduation,Married,-1.3568050948729624,0,0,06-08-2013,-1.2125083041601774,-0.8942520546750115,-0.6363011552898765,-0.7309507974264414,-0.6138304734996367,-0.5830433328733111,-0.8248724148358884,-0.6858866249126978,-1.4703684178201437,-0.9108984919135951,-0.8584550962200763,-0.13046347152923427,0,0,0,0,0,0,3,11,0,1.9034348840949158
10642,1989,Graduation,Single,-0.8728853474458109,1,0,30-12-2012,-1.2470434761522784,-0.8734510527148986,-0.5608570816171703,-0.6777746254402801,-0.6138304734996367,-0.5588134101328013,-0.8248724148358884,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,0,0,0,0,0,0,3,11,0,-1.6854629926991003
2106,1974,2n Cycle,Married,-1.2761451813105091,0,0,17-03-2014,1.7229813151684228,-0.903166769800774,-0.5105610325020329,-0.726519449760928,-0.5589023035072593,-0.5103535646517818,-0.6139658338652828,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,0,0,0,0,0,0,3,11,0,-0.43352187288723415
10364,1959,Graduation,Divorced,-1.150387237258704,0,0,13-07-2013,0.790531671381691,-0.903166769800774,-0.6614491798474453,-0.7353821450919548,-0.6504492534945548,-0.3649740282087232,-0.7481791126647591,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,1.1060873446575836,0,0,0,0,0,0,3,11,0,0.818419246924632
5954,1972,Master,Divorced,-0.38260816840782574,1,0,09-10-2013,1.4812351112237145,-0.6773273199481211,-0.3093768360414829,-0.41189376550947393,-0.44904596352250475,-0.5345834873922916,-0.6523124849508475,-0.1682363419597184,0.3294268039924911,-0.9108984919135951,-0.5507847897348009,1.1060873446575836,0,0,0,0,0,0,3,11,0,-0.266596390245652
1137,1964,Graduation,Single,1.1522347582377122,0,0,29-12-2013,1.3085592512632087,0.27951877021706634,4.116675486090615,1.6398202036232474,0.42980475635553217,3.124134846424683,-0.13463269529572466,-0.6858866249126978,-0.03053224037003586,0.7999958749205932,0.3722261297210252,-1.779197893111658,1,0,0,1,0,0,3,11,0,0.4011055403206766
2541,1976,Graduation,Married,-1.1213019876391397,1,0,09-06-2013,-1.4542545081048857,-0.8615647658805485,-0.4854130079444641,-0.6910686684368205,-0.48566474351742295,-0.6557331010948404,-0.7481791126647591,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,0,0,0,0,0,0,3,11,0,-0.6004473555288163
1142,1953,PhD,Married,0.1374694713059427,0,1,22-12-2013,1.4466999392316133,-0.285079854414566,-0.4854130079444641,-0.3764429841853664,-0.13778633356570003,0.943441799778804,-0.1729793463812893,-0.1682363419597184,-0.3904912847325628,-0.22654074517991973,0.987566742691576,-0.9548306823204462,0,0,0,0,0,0,3,11,0,1.3191956948493784
2276,1955,Graduation,Single,0.2269503212284277,0,1,02-05-2013,0.7559964993895899,0.37460906489186757,-0.25908078692634545,0.6870804555378585,0.1002357364012683,-0.07421495532260604,-0.21132599746685396,1.3847145068992197,-0.03053224037003586,1.4843536216542685,1.6029073556621267,-0.9548306823204462,0,0,0,0,0,0,3,11,0,1.1522702122077961
2807,1969,Graduation,Married,0.1807397402071799,0,1,16-02-2013,-0.8671565842391655,1.0461842710326512,0.2941757533401668,-0.0263665186098049,0.44811414635299124,0.4830732677091185,-0.13463269529572466,0.349413940993261,1.409303937080072,2.1687113683879438,0.3722261297210252,0.6939037392619777,0,0,0,0,0,0,3,11,0,-0.016208166283278792
6471,1971,Master,Single,-0.6364286254703632,1,0,17-10-2013,-1.1089027881838738,-0.8615647658805485,-0.6111531307323078,-0.6068730627920651,-0.5405929135098003,-0.6072732556138208,-0.7865257637503237,-0.6858866249126978,-0.7504503290950897,-0.9108984919135951,-0.5507847897348009,-0.13046347152923427,0,0,0,0,0,0,3,11,0,-0.18313364892486095
6131,1980,2n Cycle,Married,0.7383262264248674,1,1,01-12-2013,1.3085592512632087,-0.48417515888993107,1.0989125391823664,-0.2700906402130439,0.6312080463275823,-0.19536456902515487,-0.4030592528946772,-0.1682363419597184,-0.03053224037003586,-0.22654074517991973,0.6798964362063006,-0.9548306823204462,0,0,0,0,0,0,3,11,0,-0.9342983208119806
6233,1976,Graduation,Married,0.5460933880922819,0,1,07-09-2012,-0.970762100215469,0.603420086453108,-0.18363671325363923,0.8731970574894228,-0.22933328355299554,0.4830732677091185,-0.6714858104936298,0.349413940993261,1.7692629814425989,0.7999958749205932,1.2952370491768512,0.6939037392619777,0,0,0,0,0,0,3,11,0,-0.6004473555288163
4148,1972,Graduation,Married,-0.5268423980786164,1,2,20-08-2012,1.4121647672395123,-0.4158290095924177,-0.05789659046579554,-0.28338468320958426,-0.4673553535199639,-0.5830433328733111,-0.03876606758181304,2.4200150728051786,0.3294268039924911,-0.5687196185467573,0.06455582323574982,1.1060873446575836,0,0,0,0,0,0,3,11,0,-0.266596390245652
4947,1966,2n Cycle,Single,1.4830596056864735,0,0,15-09-2012,-0.17645314439714196,0.8976056856032744,-0.05789659046579554,3.576319133452619,2.91988179600997,4.044871910564054,0.3830470943593981,-0.6858866249126978,1.049344892717545,1.4843536216542685,0.987566742691576,-0.5426470769248403,0,1,0,1,0,0,3,11,1,0.23418005767909442
3225,1984,Master,Married,-0.3989388208581549,1,0,01-04-2013,0.7559964993895899,-0.5584644516046195,-0.38482090971418914,-0.4207564608405008,-0.6321398634970958,-0.24382441450617437,0.03792723458931626,0.8670642239462404,-0.03053224037003586,-0.5687196185467573,-0.24311448324952553,0.2817201338663717,1,0,0,0,0,0,3,11,1,-1.2681492860951449
7540,1952,Graduation,Married,-0.07737198319267033,0,1,25-05-2014,0.09982823153966747,-0.478232015472756,-0.2842288114839142,-0.47393263282666204,-0.24764267355045463,-0.0984448780631158,-0.7481791126647591,-0.1682363419597184,-0.7504503290950897,-0.5687196185467573,0.6798964362063006,-1.3670142877160523,0,0,0,0,0,0,3,11,0,1.4026584361701695
10648,1982,2n Cycle,Together,0.5728343348053514,0,0,25-09-2012,0.9977427033342982,0.27951877021706634,1.7527611776791536,1.240998913727038,3.3409977659515295,1.670339481994097,-0.2304993230096363,-0.6858866249126978,0.3294268039924911,1.4843536216542685,0.06455582323574982,-0.9548306823204462,0,0,0,0,0,0,3,11,0,-1.1012238034535626
1992,1964,Graduation,Married,0.33176847491204914,0,1,01-01-2014,-1.6269303680653915,0.6479936620819211,-0.6614491798474453,0.3990428572794851,-0.10116755357078182,-0.26805433724668415,0.4213937454449628,0.8670642239462404,-0.7504503290950897,-0.22654074517991973,0.6798964362063006,0.6939037392619777,0,0,0,1,0,0,3,11,1,0.4011055403206766
7851,1949,Graduation,Widow,0.7119428852399073,0,0,22-09-2013,0.37610960747647687,-0.42474372471818034,-0.6614491798474453,0.3813174666174313,2.9565005760048884,3.9721821423425245,1.495099975840773,-0.6858866249126978,-0.3904912847325628,1.4843536216542685,1.6029073556621267,-1.779197893111658,0,0,0,0,0,0,3,11,0,1.6530466601325426
8594,1958,PhD,Widow,-0.06863051472777393,0,1,28-01-2014,-0.8326214122470643,-0.5703507384389697,-0.6614491798474453,-0.7132254067643876,-0.6504492534945548,-0.6315031783543306,-0.5756191827797181,-0.1682363419597184,-0.3904912847325628,-0.5687196185467573,-0.8584550962200763,0.2817201338663717,0,0,0,0,0,0,3,11,0,0.901881988245423
7059,1963,Graduation,Married,1.1076532690667407,0,0,26-06-2014,-0.07284762842083842,0.5321023654470071,1.450984882988329,1.0238628781168797,3.0663569159896427,1.3795804091079797,3.7767257154318696,-0.6858866249126978,-0.3904912847325628,1.4843536216542685,0.6798964362063006,-1.779197893111658,1,0,0,0,0,0,3,11,0,0.48456828164146765
2815,1975,Graduation,Married,-0.7574979637091784,1,0,24-02-2014,-0.1073828004129396,-0.8823657678406612,-0.5357090570596016,-0.5669909338024443,-0.37580840353266837,-0.29228425998719393,-0.13463269529572466,-0.1682363419597184,-0.03053224037003586,-0.9108984919135951,-0.8584550962200763,0.6939037392619777,0,0,0,0,0,0,3,11,0,-0.5169846142080252
2416,1969,PhD,Single,0.5695761511047991,0,0,03-03-2014,1.170418563294804,1.441403308274794,-0.0327485659082268,1.1213525267581752,-0.39411779353012744,0.26500396304453067,-0.8440457403786708,-0.6858866249126978,-0.7504503290950897,1.8265324950211062,0.987566742691576,-1.779197893111658,0,0,0,0,0,0,3,11,0,-0.016208166283278792
7999,1955,PhD,Together,0.9144270820449623,0,0,23-04-2013,-1.1089027881838738,2.7786105771391862,-0.23393276236877672,1.0903330930995812,-0.26595206354791373,0.1680842720824916,-0.5180992061513712,-0.6858866249126978,0.3294268039924911,1.142174748287431,-0.24311448324952553,-1.3670142877160523,0,1,1,0,0,0,3,11,1,1.1522702122077961
9213,1970,Graduation,Widow,-0.8092712973899058,1,0,31-10-2012,-1.2470434761522784,-0.8912804829664238,-0.6363011552898765,-0.7176567544299011,-0.6504492534945548,-0.6557331010948404,-0.7865257637503237,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,1.1060873446575836,0,0,0,0,0,0,3,11,0,-0.09967090760406987
9697,1951,Graduation,Married,0.06129949381864083,0,2,06-03-2014,1.2740240792711075,0.09230975257605138,0.3947678515704418,-0.17703233923726175,-0.17440511356061822,-0.5345834873922916,-0.7481791126647591,0.349413940993261,1.049344892717545,-0.22654074517991973,0.6798964362063006,0.2817201338663717,0,0,0,0,0,0,3,11,0,1.4861211774909606
3916,1971,PhD,Together,-0.1183376831349803,1,0,15-08-2012,1.4812351112237145,0.9956675519866631,-0.46026498338689537,-0.004209780282237715,-0.48566474351742295,-0.4618937191707623,0.2680071411027042,0.349413940993261,1.049344892717545,0.11563812818691793,1.910577662147402,0.6939037392619777,0,0,0,0,0,0,3,11,0,-0.18313364892486095
2021,1975,Graduation,Married,0.36589993587271286,0,1,27-03-2013,-0.07284762842083842,0.7698281021340102,1.2498006865277789,0.9618240107996916,0.8509207262970915,3.9964120650830344,0.8623802329289563,0.8670642239462404,0.689385848355018,2.5108902417547814,2.2182479686326775,-0.5426470769248403,0,0,0,0,0,0,3,11,0,-0.5169846142080252
1581,1980,Graduation,Married,-0.5897015031307351,1,0,10-10-2013,-1.0743676161917726,-0.897223626383599,-0.6614491798474453,-0.7043627114333607,-0.6504492534945548,-0.6072732556138208,-0.7865257637503237,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,1.1060873446575836,0,0,0,0,0,0,3,11,1,-0.9342983208119806
564,1981,PhD,Together,0.18634222681422713,1,0,04-08-2012,1.1013482193106017,1.3136257248055296,-0.46026498338689537,-0.18589503456828863,-0.48566474351742295,-0.4618937191707623,-0.690659136036412,2.4200150728051786,1.409303937080072,1.142174748287431,0.987566742691576,0.2817201338663717,0,1,0,0,0,0,3,11,1,-1.0177610621327717
6619,1978,Graduation,Married,-0.5496099500349148,1,1,02-01-2013,1.4466999392316133,-0.8377921922118482,-0.6363011552898765,-0.6822059731057936,-0.6138304734996367,-0.6557331010948404,-0.7673524382075414,-0.1682363419597184,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,0.6939037392619777,0,0,0,0,0,0,3,11,0,-0.7673728381703985
9081,1988,Graduation,Single,-1.2607284096542373,1,0,18-05-2014,0.30703926349227456,-0.8912804829664238,-0.6363011552898765,-0.7132254067643876,-0.6138304734996367,-0.6315031783543306,-0.6714858104936298,-0.6858866249126978,-1.1104093734576166,-0.5687196185467573,-1.1661254027053516,-0.13046347152923427,0,0,0,0,0,0,3,11,0,-1.6020002513783091
178,1956,Graduation,Married,0.4075013789761062,0,1,18-02-2013,-0.31459383236554667,0.5172445069040694,-0.6614491798474453,0.11543660668662509,1.326964866231028,1.161511104443392,1.3992333481268615,0.8670642239462404,1.409303937080072,0.11563812818691793,1.6029073556621267,-0.13046347152923427,0,0,0,0,0,0,3,11,0,1.0688074708870052
916,1972,PhD,Single,-0.4213090333387762,1,1,09-05-2014,0.6178558114211852,-0.8437353356290233,-0.5860051061747391,-0.7220881020954145,-0.6504492534945548,-0.6557331010948404,-0.8056990892931061,-0.1682363419597184,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,-0.9548306823204462,0,0,0,0,0,0,3,11,0,-0.266596390245652
5512,1977,Master,Married,0.14283355422758368,0,1,23-05-2014,-1.0398324441996714,0.4370120707722059,-0.6614491798474453,-0.5669909338024443,-0.6870680334894731,-0.5588134101328013,-0.3838859273518949,-0.6858866249126978,1.049344892717545,-0.5687196185467573,0.6798964362063006,-0.13046347152923427,0,0,0,0,0,0,3,11,0,-0.6839100968496074
8970,1972,PhD,Married,0.3879125428252247,0,1,23-10-2012,1.5157702832158158,0.19928633408520277,-0.10819263958093302,-0.5669909338024443,-0.5772116935047185,-0.6557331010948404,0.9199002095573032,0.8670642239462404,0.689385848355018,-0.22654074517991973,0.3722261297210252,-0.13046347152923427,0,0,0,0,0,0,3,11,0,-0.266596390245652
10581,1977,Graduation,Married,-0.4419706860739859,1,0,31-10-2012,-0.2800586603734455,-0.0681551196876757,-0.4854130079444641,-0.3675802888543395,-0.41242718352758656,-0.6557331010948404,1.437579999212426,2.4200150728051786,1.049344892717545,0.11563812818691793,-0.5507847897348009,1.1060873446575836,0,0,0,0,0,0,3,11,0,-0.6839100968496074
5300,1973,Master,Married,-0.5279152146629447,1,0,30-12-2013,0.37610960747647687,-0.8467069073376108,-0.4854130079444641,-0.655617887112713,-0.6870680334894731,-0.6315031783543306,-0.3838859273518949,-0.6858866249126978,-0.7504503290950897,-0.5687196185467573,-1.1661254027053516,0.6939037392619777,0,0,0,0,0,0,3,11,0,-0.3500591315664431
5154,1972,Master,Divorced,-0.5756356856917655,1,0,11-08-2013,0.16889857552386983,-0.825905905377498,-0.5860051061747391,-0.6822059731057936,-0.6504492534945548,-0.4134338736897427,-0.8440457403786708,-0.6858866249126978,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,0.2817201338663717,0,0,0,0,0,0,3,11,0,-0.266596390245652
8346,1974,Graduation,Single,-0.7952452138985038,1,0,19-08-2012,-0.7980862402549632,-0.4930898740156937,-0.2842288114839142,-0.584716324464498,-0.22933328355299554,-0.38920395094923294,0.5364336987016567,-0.1682363419597184,0.689385848355018,-0.22654074517991973,-1.1661254027053516,1.5182709500531897,1,0,0,0,0,0,3,11,1,-0.43352187288723415
1676,1975,Graduation,Married,-0.3651649654256006,0,1,30-10-2013,-0.6599455522865585,-0.2702219958716283,-0.6111531307323078,-0.544834195474877,-0.6870680334894731,-0.6072732556138208,-0.7481791126647591,0.8670642239462404,-0.03053224037003586,-0.22654074517991973,-0.24311448324952553,-0.13046347152923427,0,0,0,0,0,0,3,11,0,-0.5169846142080252
9286,1960,Master,Together,1.2279279283542015,0,0,10-10-2012,1.5157702832158158,0.30626291559435415,0.042695507764479425,-0.29667872620612457,1.510058766205619,1.137281181702882,-0.49892588060858883,-0.6858866249126978,0.3294268039924911,2.1687113683879438,-0.5507847897348009,-0.9548306823204462,0,0,0,0,0,0,3,11,0,0.7349565056038408
2426,1964,PhD,Divorced,1.056038871176284,0,0,14-09-2012,-0.48726969232605255,0.5321023654470071,1.1995046374126415,-0.23463985888893643,2.407218876081115,0.2407740403040209,-0.49892588060858883,-0.6858866249126978,0.3294268039924911,2.5108902417547814,2.2182479686326775,-0.9548306823204462,0,0,0,0,0,0,3,11,1,0.4011055403206766
5172,1976,Master,Together,0.5108493765997223,0,1,14-11-2013,-1.557860024081189,1.2898531511368294,-0.6614491798474453,0.2882591656416491,-0.44904596352250475,-0.1711346462846451,0.11462053676044556,-0.1682363419597184,-0.3904912847325628,0.7999958749205932,0.3722261297210252,0.6939037392619777,0,0,0,0,0,0,3,11,0,-0.6004473555288163
5562,1974,Graduation,Married,0.31174256533792283,0,1,26-06-2013,1.4812351112237145,0.5885622279101703,-0.35967288515662044,-0.2567965972165036,-0.39411779353012744,-0.5103535646517818,0.8815535584717386,-0.1682363419597184,1.049344892717545,-0.22654074517991973,1.2952370491768512,0.2817201338663717,0,0,0,0,0,0,3,11,0,-0.43352187288723415
3436,1969,Graduation,Married,-1.5179262522600303,1,0,26-01-2014,-0.8671565842391655,-0.8704794810063111,-0.6614491798474453,-0.7176567544299011,-0.6504492534945548,-0.6315031783543306,-0.8248724148358884,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-0.8584550962200763,0.6939037392619777,0,0,0,0,0,0,3,11,0,-0.016208166283278792
3921,1952,2n Cycle,Widow,-0.9452805999141802,0,0,28-10-2012,1.6193757991921194,-0.8318490487946731,-0.6363011552898765,-0.26122794488201706,-0.15609572356315912,0.04693465837994278,-0.5756191827797181,-0.6858866249126978,-0.03053224037003586,-0.5687196185467573,-0.5507847897348009,1.1060873446575836,0,0,0,0,0,0,3,11,0,1.4026584361701695
3403,1958,PhD,Together,1.0610850825173834,0,1,24-09-2012,-1.3161138201364808,2.5735721292466462,-0.18363671325363923,1.8924070205575132,1.1255615762589781,1.1857410271839017,1.725179882354161,-0.1682363419597184,-0.7504503290950897,0.7999958749205932,1.910577662147402,0.2817201338663717,0,0,0,0,0,0,3,11,0,0.901881988245423
22,1976,Graduation,Divorced,-0.23591043398783695,1,0,03-12-2012,1.7229813151684228,-0.3534260037120794,-0.6111531307323078,-0.3498548981922858,-0.41242718352758656,-0.5345834873922916,-0.5756191827797181,-0.1682363419597184,0.689385848355018,-0.5687196185467573,-0.24311448324952553,1.1060873446575836,0,0,0,0,0,0,3,11,0,-0.6004473555288163
10965,1955,Graduation,Together,0.9439891390353392,0,0,22-02-2013,0.790531671381691,2.0178882197407764,-0.1584886886960705,0.9839807491272587,3.7071855659007116,0.5557630359306478,-0.07711271866737769,-0.6858866249126978,-0.3904912847325628,0.7999958749205932,2.2182479686326775,0.2817201338663717,0,0,0,1,0,0,3,11,0,1.1522702122077961
9426,1964,Master,Single,0.24081746892955883,0,1,12-01-2013,0.9632075313421969,1.150189280833215,-0.6614491798474453,-0.4340505038370411,-0.5039741335148821,-0.6557331010948404,1.6484865801830317,0.8670642239462404,-0.7504503290950897,1.142174748287431,-0.8584550962200763,1.1060873446575836,0,0,0,0,0,0,3,11,0,0.4011055403206766
6605,1944,PhD,Divorced,0.13377421418214558,0,0,27-11-2013,1.2394889072790063,0.5945053713273454,-0.3345248605990517,-0.159306948575208,-0.5405929135098003,-0.6557331010948404,-0.34553927626633024,-0.6858866249126978,1.7692629814425989,0.4578170015537556,0.06455582323574982,0.6939037392619777,0,1,0,0,0,0,3,11,0,2.070360366736498
3136,1962,Master,Divorced,0.2854784259956659,0,1,13-04-2013,1.34309442325531,0.038821461821475695,-0.0327485659082268,0.4344936386035925,-0.22933328355299554,-0.19536456902515487,-0.6139658338652828,0.349413940993261,0.3294268039924911,0.11563812818691793,1.6029073556621267,-0.13046347152923427,0,0,0,0,0,0,3,11,0,0.5680310229622587
8737,1978,Graduation,Divorced,0.13174778285619232,0,1,05-04-2014,-0.9362269282233678,-0.8169911902517354,-0.6363011552898765,-0.6999313637678474,-0.6504492534945548,-0.6557331010948404,-0.8056990892931061,-0.6858866249126978,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,-0.9548306823204462,0,0,0,0,0,0,3,11,0,-0.7673728381703985
